point_id,hour,lat,lon,elevation,slope,predicted_wind_speed,wind_power_density,wind_utilization_rate,grid_proximity,road_distance,residential_distance,heritage_distance,geology_distance,water_distance,cost,normalized_wind_speed,normalized_utilization,composite_score,valid
256,3,32.51979447863146,35.358174449963755,315.5,16.7,7.93,305.98,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.6608333333333333,1.0,0.7965,True
256,4,32.51979447863146,35.358174449963755,315.5,16.7,8.23,341.85,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.6858333333333334,1.0,0.8115000000000001,True
256,5,32.51979447863146,35.358174449963755,315.5,16.7,11.03,821.84,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.9191666666666666,1.0,0.9514999999999999,True
256,6,32.51979447863146,35.358174449963755,315.5,16.7,9.74,566.02,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.8116666666666666,1.0,0.887,True
256,7,32.51979447863146,35.358174449963755,315.5,16.7,7.76,286.12,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.6466666666666666,1.0,0.788,True
256,8,32.51979447863146,35.358174449963755,315.5,16.7,8.85,425.11,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.7374999999999999,1.0,0.8425,True
256,9,32.51979447863146,35.358174449963755,315.5,16.7,8.72,405.8,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.7266666666666667,1.0,0.8360000000000001,True
256,10,32.51979447863146,35.358174449963755,315.5,16.7,5.29,90.75,0.76,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.44083333333333335,0.8444444444444444,0.6022777777777778,True
256,11,32.51979447863146,35.358174449963755,315.5,16.7,7.72,282.13,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.6433333333333333,1.0,0.786,True
256,12,32.51979447863146,35.358174449963755,315.5,16.7,8.58,387.52,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.715,1.0,0.829,True
256,13,32.51979447863146,35.358174449963755,315.5,16.7,6.78,190.55,0.76,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.5650000000000001,0.8444444444444444,0.6767777777777778,True
256,14,32.51979447863146,35.358174449963755,315.5,16.7,6.88,199.61,0.76,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.5733333333333334,0.8444444444444444,0.6817777777777778,True
256,15,32.51979447863146,35.358174449963755,315.5,16.7,6.81,193.66,0.76,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.5675,0.8444444444444444,0.6782777777777778,True
256,16,32.51979447863146,35.358174449963755,315.5,16.7,5.25,88.84,0.76,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.4375,0.8444444444444444,0.6002777777777778,True
256,17,32.51979447863146,35.358174449963755,315.5,16.7,6.66,181.29,0.76,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.555,0.8444444444444444,0.6707777777777778,True
256,18,32.51979447863146,35.358174449963755,315.5,16.7,7.69,278.13,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.6408333333333334,1.0,0.7845,True
256,19,32.51979447863146,35.358174449963755,315.5,16.7,4.0,39.2,0.76,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
256,20,32.51979447863146,35.358174449963755,315.5,16.7,5.25,88.66,0.76,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.4375,0.8444444444444444,0.6002777777777778,True
256,21,32.51979447863146,35.358174449963755,315.5,16.7,9.58,538.56,0.9,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.7983333333333333,1.0,0.879,True
256,22,32.51979447863146,35.358174449963755,315.5,16.7,6.76,188.86,0.76,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.5633333333333334,0.8444444444444444,0.6757777777777778,True
256,23,32.51979447863146,35.358174449963755,315.5,16.7,6.93,203.86,0.76,0.95,654.2,515.3,1204.2,592.0,208.7,823.4,0.5775,0.8444444444444444,0.6842777777777778,True
257,0,32.50301688524665,35.42244943590153,418.2,5.4,7.87,298.66,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.6558333333333334,1.0,0.7935000000000001,True
257,1,32.50301688524665,35.42244943590153,418.2,5.4,9.35,500.26,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.7791666666666667,1.0,0.8674999999999999,True
257,2,32.50301688524665,35.42244943590153,418.2,5.4,6.32,154.85,0.76,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.5266666666666667,0.8444444444444444,0.6537777777777778,True
257,3,32.50301688524665,35.42244943590153,418.2,5.4,7.53,261.28,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.6275000000000001,1.0,0.7765,True
257,4,32.50301688524665,35.42244943590153,418.2,5.4,11.05,826.81,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.9208333333333334,1.0,0.9525,True
257,5,32.50301688524665,35.42244943590153,418.2,5.4,10.23,655.97,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.8525,1.0,0.9115,True
257,6,32.50301688524665,35.42244943590153,418.2,5.4,8.57,386.07,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.7141666666666667,1.0,0.8285,True
257,7,32.50301688524665,35.42244943590153,418.2,5.4,11.24,868.66,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.9366666666666666,1.0,0.962,True
257,8,32.50301688524665,35.42244943590153,418.2,5.4,11.04,824.58,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.9199999999999999,1.0,0.952,True
257,9,32.50301688524665,35.42244943590153,418.2,5.4,9.32,495.5,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.7766666666666667,1.0,0.8660000000000001,True
257,10,32.50301688524665,35.42244943590153,418.2,5.4,7.15,223.86,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.5958333333333333,1.0,0.7575000000000001,True
257,11,32.50301688524665,35.42244943590153,418.2,5.4,7.4,247.94,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.6166666666666667,1.0,0.77,True
257,12,32.50301688524665,35.42244943590153,418.2,5.4,7.93,305.39,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.6608333333333333,1.0,0.7965,True
257,13,32.50301688524665,35.42244943590153,418.2,5.4,6.7,184.17,0.76,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.5583333333333333,0.8444444444444444,0.6727777777777778,True
257,14,32.50301688524665,35.42244943590153,418.2,5.4,7.91,302.95,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.6591666666666667,1.0,0.7955000000000001,True
257,15,32.50301688524665,35.42244943590153,418.2,5.4,4.0,39.2,0.76,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
257,16,32.50301688524665,35.42244943590153,418.2,5.4,4.0,39.2,0.76,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
257,17,32.50301688524665,35.42244943590153,418.2,5.4,5.84,121.96,0.76,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.48666666666666664,0.8444444444444444,0.6297777777777778,True
257,18,32.50301688524665,35.42244943590153,418.2,5.4,4.76,66.17,0.76,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.39666666666666667,0.8444444444444444,0.5757777777777777,False
257,19,32.50301688524665,35.42244943590153,418.2,5.4,4.63,60.7,0.76,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.3858333333333333,0.8444444444444444,0.5692777777777778,False
257,20,32.50301688524665,35.42244943590153,418.2,5.4,4.0,39.2,0.76,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
257,21,32.50301688524665,35.42244943590153,418.2,5.4,6.12,140.06,0.76,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.51,0.8444444444444444,0.6437777777777778,True
257,22,32.50301688524665,35.42244943590153,418.2,5.4,6.42,162.14,0.76,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.535,0.8444444444444444,0.6587777777777778,True
257,23,32.50301688524665,35.42244943590153,418.2,5.4,7.96,309.22,0.9,0.19,314.3,543.3,123.2,1240.7,391.2,1206.3,0.6633333333333333,1.0,0.798,True
258,0,32.519586771215536,35.3702407555039,283.9,11.4,6.03,134.37,0.76,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.5025000000000001,0.8444444444444444,0.6392777777777778,True
258,1,32.519586771215536,35.3702407555039,283.9,11.4,8.0,313.7,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.6666666666666666,1.0,0.8,True
258,2,32.519586771215536,35.3702407555039,283.9,11.4,7.09,218.2,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.5908333333333333,1.0,0.7545,True
258,3,32.519586771215536,35.3702407555039,283.9,11.4,8.29,349.53,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.6908333333333333,1.0,0.8145,True
258,4,32.519586771215536,35.3702407555039,283.9,11.4,9.95,603.51,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.8291666666666666,1.0,0.8975,True
258,5,32.519586771215536,35.3702407555039,283.9,11.4,9.65,550.31,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.8041666666666667,1.0,0.8825000000000001,True
258,6,32.519586771215536,35.3702407555039,283.9,11.4,11.09,834.9,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.9241666666666667,1.0,0.9545,True
258,7,32.519586771215536,35.3702407555039,283.9,11.4,9.87,589.48,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.8224999999999999,1.0,0.8935,True
258,8,32.519586771215536,35.3702407555039,283.9,11.4,9.76,569.71,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.8133333333333334,1.0,0.888,True
258,9,32.519586771215536,35.3702407555039,283.9,11.4,7.85,295.81,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.6541666666666667,1.0,0.7925,True
258,10,32.519586771215536,35.3702407555039,283.9,11.4,6.5,168.47,0.76,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.5416666666666666,0.8444444444444444,0.6627777777777777,True
258,11,32.519586771215536,35.3702407555039,283.9,11.4,7.4,248.02,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.6166666666666667,1.0,0.77,True
258,12,32.519586771215536,35.3702407555039,283.9,11.4,6.41,161.26,0.76,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.5341666666666667,0.8444444444444444,0.6582777777777777,True
258,13,32.519586771215536,35.3702407555039,283.9,11.4,6.73,186.89,0.76,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.5608333333333334,0.8444444444444444,0.6742777777777778,True
258,14,32.519586771215536,35.3702407555039,283.9,11.4,4.9,72.1,0.76,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.4083333333333334,0.8444444444444444,0.5827777777777778,False
258,15,32.519586771215536,35.3702407555039,283.9,11.4,7.35,243.15,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.6124999999999999,1.0,0.7675,True
258,16,32.519586771215536,35.3702407555039,283.9,11.4,4.67,62.45,0.76,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.38916666666666666,0.8444444444444444,0.5712777777777778,False
258,17,32.519586771215536,35.3702407555039,283.9,11.4,5.02,77.6,0.76,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.4183333333333333,0.8444444444444444,0.5887777777777777,True
258,18,32.519586771215536,35.3702407555039,283.9,11.4,5.47,100.23,0.76,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.4558333333333333,0.8444444444444444,0.6112777777777778,True
258,19,32.519586771215536,35.3702407555039,283.9,11.4,7.25,233.69,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.6041666666666666,1.0,0.7625,True
258,20,32.519586771215536,35.3702407555039,283.9,11.4,8.41,363.81,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.7008333333333333,1.0,0.8205,True
258,21,32.519586771215536,35.3702407555039,283.9,11.4,8.83,421.25,0.9,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.7358333333333333,1.0,0.8415,True
258,22,32.519586771215536,35.3702407555039,283.9,11.4,4.58,58.74,0.76,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.38166666666666665,0.8444444444444444,0.5667777777777778,False
258,23,32.519586771215536,35.3702407555039,283.9,11.4,6.42,162.27,0.76,0.79,746.0,387.2,568.8,750.0,930.8,1431.0,0.535,0.8444444444444444,0.6587777777777778,True
259,0,32.47966649392936,35.41439020774289,231.2,14.2,6.0,132.2,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.5,0.8444444444444444,0.6377777777777778,True
259,1,32.47966649392936,35.41439020774289,231.2,14.2,9.57,536.4,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.7975,1.0,0.8785000000000001,True
259,2,32.47966649392936,35.41439020774289,231.2,14.2,7.52,260.77,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.6266666666666666,1.0,0.776,True
259,3,32.47966649392936,35.41439020774289,231.2,14.2,6.11,140.0,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.5091666666666667,0.8444444444444444,0.6432777777777778,True
259,4,32.47966649392936,35.41439020774289,231.2,14.2,8.6,388.93,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.7166666666666667,1.0,0.8300000000000001,True
259,5,32.47966649392936,35.41439020774289,231.2,14.2,10.03,617.72,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.8358333333333333,1.0,0.9015,True
259,6,32.47966649392936,35.41439020774289,231.2,14.2,8.81,418.24,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.7341666666666667,1.0,0.8405,True
259,7,32.47966649392936,35.41439020774289,231.2,14.2,8.97,442.25,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.7475,1.0,0.8485,True
259,8,32.47966649392936,35.41439020774289,231.2,14.2,10.95,803.6,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.9125,1.0,0.9475,True
259,9,32.47966649392936,35.41439020774289,231.2,14.2,9.07,457.61,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.7558333333333334,1.0,0.8535,True
259,10,32.47966649392936,35.41439020774289,231.2,14.2,7.24,231.97,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.6033333333333334,1.0,0.762,True
259,11,32.47966649392936,35.41439020774289,231.2,14.2,9.07,457.12,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.7558333333333334,1.0,0.8535,True
259,12,32.47966649392936,35.41439020774289,231.2,14.2,7.8,290.27,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.65,1.0,0.79,True
259,13,32.47966649392936,35.41439020774289,231.2,14.2,4.0,39.2,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
259,14,32.47966649392936,35.41439020774289,231.2,14.2,7.14,223.18,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.595,1.0,0.757,True
259,15,32.47966649392936,35.41439020774289,231.2,14.2,6.67,182.04,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.5558333333333333,0.8444444444444444,0.6712777777777778,True
259,16,32.47966649392936,35.41439020774289,231.2,14.2,5.8,119.39,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.48333333333333334,0.8444444444444444,0.6277777777777778,True
259,17,32.47966649392936,35.41439020774289,231.2,14.2,6.91,201.71,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.5758333333333333,0.8444444444444444,0.6832777777777778,True
259,18,32.47966649392936,35.41439020774289,231.2,14.2,4.49,55.5,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.3741666666666667,0.8444444444444444,0.5622777777777778,False
259,19,32.47966649392936,35.41439020774289,231.2,14.2,6.07,137.18,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.5058333333333334,0.8444444444444444,0.6412777777777778,True
259,20,32.47966649392936,35.41439020774289,231.2,14.2,4.0,39.2,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
259,21,32.47966649392936,35.41439020774289,231.2,14.2,6.7,183.92,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.5583333333333333,0.8444444444444444,0.6727777777777778,True
259,22,32.47966649392936,35.41439020774289,231.2,14.2,9.43,513.55,0.9,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.7858333333333333,1.0,0.8714999999999999,True
259,23,32.47966649392936,35.41439020774289,231.2,14.2,5.49,101.35,0.76,0.29,280.1,622.8,729.1,1092.0,642.3,1251.1,0.4575,0.8444444444444444,0.6122777777777778,True
260,0,32.4932365622003,35.44001991661134,238.2,10.9,5.02,77.26,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.4183333333333333,0.8444444444444444,0.5887777777777777,True
260,1,32.4932365622003,35.44001991661134,238.2,10.9,10.81,774.59,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.9008333333333334,1.0,0.9405,True
260,2,32.4932365622003,35.44001991661134,238.2,10.9,10.15,640.14,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.8458333333333333,1.0,0.9075,True
260,3,32.4932365622003,35.44001991661134,238.2,10.9,9.65,549.98,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.8041666666666667,1.0,0.8825000000000001,True
260,4,32.4932365622003,35.44001991661134,238.2,10.9,9.04,453.07,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.7533333333333333,1.0,0.852,True
260,5,32.4932365622003,35.44001991661134,238.2,10.9,7.43,250.82,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.6191666666666666,1.0,0.7715000000000001,True
260,6,32.4932365622003,35.44001991661134,238.2,10.9,9.0,446.94,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.75,1.0,0.85,True
260,7,32.4932365622003,35.44001991661134,238.2,10.9,10.1,631.89,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.8416666666666667,1.0,0.905,True
260,8,32.4932365622003,35.44001991661134,238.2,10.9,7.58,266.28,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.6316666666666667,1.0,0.779,True
260,9,32.4932365622003,35.44001991661134,238.2,10.9,8.81,418.77,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.7341666666666667,1.0,0.8405,True
260,10,32.4932365622003,35.44001991661134,238.2,10.9,6.72,186.26,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.5599999999999999,0.8444444444444444,0.6737777777777778,True
260,11,32.4932365622003,35.44001991661134,238.2,10.9,7.44,252.32,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.62,1.0,0.772,True
260,12,32.4932365622003,35.44001991661134,238.2,10.9,5.47,100.3,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.4558333333333333,0.8444444444444444,0.6112777777777778,True
260,13,32.4932365622003,35.44001991661134,238.2,10.9,4.8,67.56,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.39999999999999997,0.8444444444444444,0.5777777777777777,False
260,14,32.4932365622003,35.44001991661134,238.2,10.9,7.01,211.0,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.5841666666666666,1.0,0.7505,True
260,15,32.4932365622003,35.44001991661134,238.2,10.9,5.22,86.93,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.435,0.8444444444444444,0.5987777777777779,True
260,16,32.4932365622003,35.44001991661134,238.2,10.9,5.04,78.38,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.42,0.8444444444444444,0.5897777777777777,True
260,17,32.4932365622003,35.44001991661134,238.2,10.9,4.62,60.32,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.385,0.8444444444444444,0.5687777777777778,False
260,18,32.4932365622003,35.44001991661134,238.2,10.9,9.58,539.31,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.7983333333333333,1.0,0.879,True
260,19,32.4932365622003,35.44001991661134,238.2,10.9,6.48,166.6,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.54,0.8444444444444444,0.6617777777777778,True
260,20,32.4932365622003,35.44001991661134,238.2,10.9,6.84,196.01,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.57,0.8444444444444444,0.6797777777777778,True
260,21,32.4932365622003,35.44001991661134,238.2,10.9,4.92,73.06,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.41,0.8444444444444444,0.5837777777777777,False
260,22,32.4932365622003,35.44001991661134,238.2,10.9,7.26,234.1,0.9,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.605,1.0,0.763,True
260,23,32.4932365622003,35.44001991661134,238.2,10.9,6.64,179.38,0.76,0.87,558.5,425.7,886.3,1100.8,741.7,1266.6,0.5533333333333333,0.8444444444444444,0.6697777777777778,True
261,0,32.50312085021792,35.40501386254658,437.0,16.4,7.55,263.51,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.6291666666666667,1.0,0.7775000000000001,True
261,1,32.50312085021792,35.40501386254658,437.0,16.4,8.05,319.45,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.6708333333333334,1.0,0.8025,True
261,2,32.50312085021792,35.40501386254658,437.0,16.4,7.1,219.05,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.5916666666666667,1.0,0.755,True
261,3,32.50312085021792,35.40501386254658,437.0,16.4,9.03,451.08,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.7525,1.0,0.8514999999999999,True
261,4,32.50312085021792,35.40501386254658,437.0,16.4,11.33,890.17,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.9441666666666667,1.0,0.9665,True
261,5,32.50312085021792,35.40501386254658,437.0,16.4,10.1,630.93,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.8416666666666667,1.0,0.905,True
261,6,32.50312085021792,35.40501386254658,437.0,16.4,9.55,532.91,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.7958333333333334,1.0,0.8775000000000001,True
261,7,32.50312085021792,35.40501386254658,437.0,16.4,9.19,475.27,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.7658333333333333,1.0,0.8594999999999999,True
261,8,32.50312085021792,35.40501386254658,437.0,16.4,9.73,563.93,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.8108333333333334,1.0,0.8865000000000001,True
261,9,32.50312085021792,35.40501386254658,437.0,16.4,10.04,619.67,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.8366666666666666,1.0,0.9019999999999999,True
261,10,32.50312085021792,35.40501386254658,437.0,16.4,9.41,510.99,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.7841666666666667,1.0,0.8705,True
261,11,32.50312085021792,35.40501386254658,437.0,16.4,7.52,260.45,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.6266666666666666,1.0,0.776,True
261,12,32.50312085021792,35.40501386254658,437.0,16.4,7.99,312.09,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.6658333333333334,1.0,0.7995000000000001,True
261,13,32.50312085021792,35.40501386254658,437.0,16.4,7.7,279.87,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.6416666666666667,1.0,0.785,True
261,14,32.50312085021792,35.40501386254658,437.0,16.4,4.99,76.07,0.76,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.41583333333333333,0.8444444444444444,0.5872777777777778,False
261,15,32.50312085021792,35.40501386254658,437.0,16.4,6.34,155.95,0.76,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.5283333333333333,0.8444444444444444,0.6547777777777778,True
261,16,32.50312085021792,35.40501386254658,437.0,16.4,4.0,39.2,0.76,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
261,17,32.50312085021792,35.40501386254658,437.0,16.4,6.29,152.57,0.76,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.5241666666666667,0.8444444444444444,0.6522777777777777,True
261,18,32.50312085021792,35.40501386254658,437.0,16.4,6.49,167.47,0.76,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.5408333333333334,0.8444444444444444,0.6622777777777777,True
261,19,32.50312085021792,35.40501386254658,437.0,16.4,6.69,183.35,0.76,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.5575,0.8444444444444444,0.6722777777777778,True
261,20,32.50312085021792,35.40501386254658,437.0,16.4,5.18,84.9,0.76,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.43166666666666664,0.8444444444444444,0.5967777777777777,True
261,21,32.50312085021792,35.40501386254658,437.0,16.4,6.55,172.07,0.76,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.5458333333333333,0.8444444444444444,0.6652777777777777,True
261,22,32.50312085021792,35.40501386254658,437.0,16.4,8.64,394.49,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.7200000000000001,1.0,0.8320000000000001,True
261,23,32.50312085021792,35.40501386254658,437.0,16.4,9.1,462.02,0.9,0.36,304.8,1129.6,330.6,159.0,481.4,1360.8,0.7583333333333333,1.0,0.855,True
262,0,32.517382798690655,35.3705653901374,447.7,18.7,7.06,215.54,0.9,0.82,370.0,798.4,1298.8,786.9,255.9,918.8,0.5883333333333333,1.0,0.7529999999999999,True
262,1,32.517382798690655,35.3705653901374,447.7,18.7,7.35,243.16,0.9,0.82,370.0,798.4,1298.8,786.9,255.9,918.8,0.6124999999999999,1.0,0.7675,True
262,2,32.517382798690655,35.3705653901374,447.7,18.7,9.3,492.3,0.9,0.82,370.0,798.4,1298.8,786.9,255.9,918.8,0.775,1.0,0.865,True
262,3,32.517382798690655,35.3705653901374,447.7,18.7,6.24,149.1,0.76,0.82,370.0,798.4,1298.8,786.9,255.9,918.8,0.52,0.8444444444444444,0.6497777777777778,True
262,4,32.517382798690655,35.3705653901374,447.7,18.7,11.7,980.02,0.9,0.82,370.0,798.4,1298.8,786.9,255.9,918.8,0.975,1.0,0.985,True
262,5,32.517382798690655,35.3705653901374,447.7,18.7,7.99,312.7,0.9,0.82,370.0,798.4,1298.8,786.9,255.9,918.8,0.6658333333333334,1.0,0.7995000000000001,True
262,6,32.517382798690655,35.3705653901374,447.7,18.7,6.32,154.93,0.76,0.82,370.0,798.4,1298.8,786.9,255.9,918.8,0.5266666666666667,0.8444444444444444,0.6537777777777778,True
262,7,32.517382798690655,35.3705653901374,447.7,18.7,9.42,511.42,0.9,0.82,370.0,798.4,1298.8,786.9,255.9,918.8,0.785,1.0,0.871,True
